customer_id,gender,age,under_30,senior_citizen,partner,dependents,number_of_dependents,married,country,state,city,zip_code,total_population,latitude,longitude,phone_service,internet_service,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,internet_type,contract,paperless_billing,payment_method,monthly_ charges,avg_monthly_long_distance_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,tenure,internet_service,phone_service,multiple_lines,avg_monthly_gb_download,unlimited_data,offer,referred_a_friend,number_of_referrals,satisfaction_score,cltv,customer_status,churn_score,churn_label,churn_value,churn_category,churn_reason
2575-GFSOE,Female,25,Yes,No,Yes,No,0,Yes,United States,California,Graton,95444,390,38.434362,-122.86891,Yes,Yes,No,No,No,No,No,No,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,69,8.95,506.9,0,0,62.65,569.55,7,Yes,Yes,No,73,Yes,Offer E,Yes,1,2,5672,Churned,65,Yes,1,Attitude,Attitude of service provider
2576-HXMPA,Female,30,No,No,No,No,0,No,United States,California,Mckinleyville,95519,15921,40.965011,-124.015255,Yes,No,No,No,No,No,No,No,No,None,Month-to-Month,No,Credit card (automatic),19.55,8.23,19.55,0,0,8.23,27.78,1,No,Yes,No,0,No,None,No,0,4,5537,Joined,38,No,0,Not Applicable,N/A
2577-GVSIL,Male,61,No,No,Yes,No,0,Yes,United States,California,Lamont,93241,15364,35.245035,-118.905553,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,DSL,One Year,Yes,Bank transfer (automatic),73.45,13.39,2661.1,0,0,468.65,3129.75,35,Yes,Yes,Yes,20,Yes,None,Yes,10,4,4719,Stayed,66,No,0,Not Applicable,N/A
2578-JQPHZ,Male,30,No,No,No,No,0,No,United States,California,Bayside,95524,1689,40.825486,-124.049485,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Two Year,No,Bank transfer (automatic),100.1,48.95,4378.35,0,0,2153.8,6532.15,44,Yes,Yes,No,59,Yes,Offer B,No,0,3,4025,Stayed,68,No,0,Not Applicable,N/A
2580-ASVVY,Female,23,Yes,No,Yes,No,0,Yes,United States,California,San Ysidro,92173,28488,32.555828,-117.040073,No,Yes,Yes,No,No,Yes,Yes,No,No,DSL,Two Year,No,Electronic check,45.4,0,1593.1,44.13,0,0,1548.97,37,Yes,No,No,27,Yes,None,Yes,1,4,4051,Stayed,33,No,0,Not Applicable,N/A
2580-ATZSQ,Female,55,No,No,Yes,Yes,2,Yes,United States,California,San Jose,95123,59632,37.238758,-121.828375,Yes,Yes,Yes,Yes,Yes,No,No,No,No,DSL,One Year,No,Bank transfer (automatic),61.35,19.25,3874.1,0,0,1251.25,5125.35,65,Yes,Yes,No,19,Yes,Offer B,No,0,3,6354,Stayed,36,No,0,Not Applicable,N/A
2581-VKIRT,Female,57,No,No,Yes,No,0,Yes,United States,California,Kings Beach,96143,4806,39.246654,-120.029273,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Cable,One Year,No,Mailed check,65.5,14.49,3801.3,0,0,854.91,4656.21,59,Yes,Yes,Yes,25,Yes,None,Yes,6,3,5631,Stayed,35,No,0,Not Applicable,N/A
2582-FFFZR,Female,34,No,No,No,No,0,No,United States,California,Vallejo,94592,159,38.093701,-122.276589,No,Yes,No,No,Yes,No,Yes,Yes,Yes,DSL,Month-to-Month,Yes,Electronic check,50.6,0,1073.3,0,0,0,1073.3,22,Yes,No,No,8,Yes,None,No,0,4,2854,Stayed,62,No,0,Not Applicable,N/A
2585-KTFRE,Male,61,No,No,No,Yes,1,No,United States,California,Escondido,92027,48690,33.141265,-116.967221,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Cable,Month-to-Month,Yes,Bank transfer (automatic),70.45,20.1,70.45,0,0,20.1,90.55,1,Yes,Yes,No,21,Yes,None,No,0,3,2706,Joined,53,No,0,Not Applicable,N/A
2586-CWXVV,Male,45,No,No,Yes,No,0,Yes,United States,California,Hawaiian Gardens,90716,14852,33.830431,-118.074071,No,Yes,No,Yes,No,No,No,No,No,Cable,Month-to-Month,No,Electronic check,30.4,0,1621.35,0,0,0,1621.35,54,Yes,No,No,9,Yes,Offer B,Yes,9,4,4778,Stayed,78,No,0,Not Applicable,N/A
2587-EKXTS,Male,48,No,No,No,No,0,No,United States,California,San Diego,92116,33083,32.765299,-117.122565,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,111.5,44.45,4915.15,0,0,1955.8,6870.95,44,Yes,Yes,Yes,19,Yes,Offer B,No,0,4,2827,Stayed,26,No,0,Not Applicable,N/A
2587-YNLES,Female,52,No,No,Yes,Yes,1,Yes,United States,California,Downey,90240,24908,33.956228,-118.120993,Yes,No,No,No,No,No,No,No,No,None,Two Year,No,Mailed check,20.1,25.05,100.35,0,0,150.3,250.65,6,No,Yes,No,0,No,Offer E,Yes,4,4,5874,Stayed,42,No,0,Not Applicable,N/A
2589-AYCRP,Female,63,No,No,No,No,0,No,United States,California,Cedar Glen,92321,455,34.255203,-117.175654,Yes,No,No,No,No,No,No,No,No,None,One Year,No,Bank transfer (automatic),19.75,37.95,989.05,0,0,1897.5,2886.55,50,No,Yes,No,0,No,Offer B,No,0,4,4934,Stayed,71,No,0,Not Applicable,N/A
2592-HODOV,Male,44,No,No,No,No,0,No,United States,California,Brea,92823,1408,33.924143,-117.79387,Yes,No,No,No,No,No,No,No,No,None,One Year,No,Credit card (automatic),19.3,45.03,259.65,35.28,0,585.39,809.76,13,No,Yes,No,0,No,Offer D,No,0,4,2823,Stayed,66,No,0,Not Applicable,N/A
2592-SEIFQ,Male,36,No,No,No,No,0,No,United States,California,San Anselmo,94960,16849,37.99272,-122.575026,No,Yes,No,No,No,No,No,No,No,DSL,Month-to-Month,No,Electronic check,24.75,0,66.95,0,0,0,66.95,3,Yes,No,No,18,Yes,None,No,0,2,3503,Churned,69,Yes,1,Competitor,Competitor offered higher download speeds
2592-YKDIF,Female,47,No,No,No,No,0,No,United States,California,North Highlands,95660,32202,38.671295,-121.388251,Yes,No,No,No,No,No,No,No,No,None,Month-to-Month,No,Mailed check,20.35,44.09,20.35,0,0,44.09,64.44,1,No,Yes,No,0,No,None,No,0,3,5774,Joined,72,No,0,Not Applicable,N/A
2595-KIWPV,Male,48,No,No,No,Yes,1,No,United States,California,Tecate,91980,91,32.587557,-116.636816,Yes,No,No,No,No,No,No,No,No,None,Two Year,No,Credit card (automatic),19.7,32.28,509.3,0,0,871.56,1380.86,27,No,Yes,No,0,No,Offer C,No,0,3,4052,Stayed,79,No,0,Not Applicable,N/A
2599-CIPQE,Male,36,No,No,Yes,Yes,3,Yes,United States,California,Compton,90220,47305,33.88151,-118.234451,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Two Year,No,Credit card (automatic),109.3,28.47,7782.85,0,70,2021.37,9874.22,71,Yes,Yes,No,57,No,None,Yes,4,3,5737,Stayed,61,No,0,Not Applicable,N/A
2599-CZABP,Male,57,No,No,Yes,No,0,Yes,United States,California,Meridian,95957,776,39.068071,-121.832638,Yes,Yes,No,No,No,No,No,No,No,DSL,One Year,No,Electronic check,44.6,44.95,641.25,0,0,629.3,1270.55,14,Yes,Yes,No,19,Yes,Offer D,Yes,1,3,4612,Stayed,51,No,0,Not Applicable,N/A
2603-HVKCG,Male,20,Yes,No,No,No,0,No,United States,California,Meridian,95957,776,39.068071,-121.832638,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,101.4,19.38,3143.65,0,0,600.78,3744.43,31,Yes,Yes,No,76,Yes,Offer C,No,0,4,2025,Stayed,72,No,0,Not Applicable,N/A
2604-IJPDU,Female,32,No,No,Yes,No,0,Yes,United States,California,Encino,91316,27614,34.150354,-118.518292,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,96.55,28.57,1901.65,0,0,571.4,2473.05,20,Yes,Yes,No,15,Yes,Offer D,No,0,3,4382,Stayed,36,No,0,Not Applicable,N/A
2604-XVDAM,Female,54,No,No,No,No,0,No,United States,California,Pope Valley,94567,494,38.672708,-122.403219,Yes,Yes,No,No,No,No,No,No,No,DSL,Month-to-Month,No,Bank transfer (automatic),43.8,6.56,540.95,0,0,78.72,619.67,12,Yes,Yes,No,17,Yes,Offer D,No,0,4,5706,Stayed,26,No,0,Not Applicable,N/A
2606-PKWJB,Male,62,No,No,No,Yes,3,No,United States,California,Little River,95456,882,39.245911,-123.77214,No,Yes,Yes,Yes,No,Yes,No,No,No,Cable,One Year,No,Mailed check,40.25,0,1564.05,0,0,0,1564.05,40,Yes,No,No,57,Yes,None,No,0,4,4288,Stayed,30,No,0,Not Applicable,N/A
2606-RMDHZ,Male,47,No,No,No,No,0,No,United States,California,Lakewood,90713,27563,33.847755,-118.112532,No,Yes,No,Yes,No,No,No,No,No,DSL,Month-to-Month,Yes,Credit card (automatic),30.5,0,208.7,0,0,0,208.7,6,Yes,No,No,14,Yes,Offer E,No,0,1,4667,Churned,93,Yes,1,Competitor,Competitor had better devices
2607-DHDAK,Male,54,No,No,Yes,Yes,2,Yes,United States,California,Bakersfield,93307,59195,35.280113,-118.962329,Yes,No,No,No,No,No,No,No,No,None,Two Year,Yes,Credit card (automatic),19.8,38.84,1414.65,0,0,2796.48,4211.13,72,No,Yes,No,0,No,None,Yes,10,4,5027,Stayed,29,No,0,Not Applicable,N/A
2607-FBDFF,Male,32,No,No,No,No,0,No,United States,California,Tuolumne,95379,3979,37.939768,-120.188002,Yes,Yes,No,No,No,Yes,No,No,No,DSL,Month-to-Month,No,Credit card (automatic),49,49.19,49,0,0,49.19,98.19,1,Yes,Yes,No,17,Yes,None,No,0,3,5289,Joined,45,No,0,Not Applicable,N/A
2608-BHKFN,Female,46,No,No,No,No,0,No,United States,California,Berkeley,94703,19763,37.863843,-122.275684,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),70.05,12.58,266.9,0,0,50.32,317.22,4,Yes,Yes,No,19,Yes,None,No,0,1,3600,Churned,89,Yes,1,Competitor,Competitor had better devices
2609-IAICY,Female,32,No,No,No,No,0,No,United States,California,North Fork,93643,3376,37.244307,-119.470256,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,77.15,27.7,77.15,0,10,27.7,114.85,1,Yes,Yes,Yes,19,No,None,No,0,3,2756,Churned,79,Yes,1,Dissatisfaction,Limited range of services
2612-PHGOX,Male,47,No,No,Yes,No,0,Yes,United States,California,Graton,95444,390,38.434362,-122.86891,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Cable,Two Year,Yes,Bank transfer (automatic),76.1,6.59,4818.8,0,0,421.76,5240.56,64,Yes,Yes,Yes,20,Yes,None,Yes,4,4,4222,Stayed,26,No,0,Not Applicable,N/A
2612-RANWT,Female,24,Yes,No,No,No,0,No,United States,California,Mount Laguna,91948,81,32.830852,-116.444601,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Bank transfer (automatic),100.15,30.54,1164.3,0,0,366.48,1530.78,12,Yes,Yes,Yes,47,Yes,Offer D,No,0,2,3682,Churned,96,Yes,1,Price,Price too high
2612-RRIDN,Male,25,Yes,No,No,No,0,No,United States,California,Westwood,96137,4158,40.271535,-121.018087,Yes,Yes,No,No,No,No,Yes,No,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,81,21.62,340.85,0,50,86.48,477.33,4,Yes,Yes,No,59,No,Offer E,No,0,2,3591,Churned,88,Yes,1,Dissatisfaction,Limited range of services
2615-YVMYX,Male,68,No,Yes,Yes,No,0,Yes,United States,California,Chula Vista,91915,9278,32.605012,-116.97595,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Fiber Optic,Month-to-Month,Yes,Electronic check,107.5,30.59,7713.55,0,140,2171.89,10025.44,71,Yes,Yes,Yes,19,No,None,Yes,7,3,5775,Stayed,64,No,0,Not Applicable,N/A
2616-FLVQC,Male,42,No,No,No,No,0,No,United States,California,Point Arena,95468,1352,38.911299,-123.609588,Yes,No,No,No,No,No,No,No,No,None,Two Year,No,Mailed check,19.55,38.96,1240.15,0,0,2493.44,3733.59,64,No,Yes,No,0,No,None,No,0,3,6036,Stayed,27,No,0,Not Applicable,N/A
2616-UUTFK,Male,54,No,No,Yes,No,0,Yes,United States,California,Bakersfield,93313,25126,35.140938,-119.051348,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,DSL,Month-to-Month,Yes,Bank transfer (automatic),72.75,19.11,2447.45,0,0,630.63,3078.08,33,Yes,Yes,Yes,21,Yes,None,Yes,1,3,4959,Stayed,75,No,0,Not Applicable,N/A
2619-WFQWU,Female,34,No,No,No,No,0,No,United States,California,Mission Viejo,92692,46227,33.60693,-117.644253,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Mailed check,70.15,2.24,70.15,0,0,2.24,72.39,1,Yes,Yes,No,6,Yes,None,No,0,3,3208,Churned,96,Yes,1,Competitor,Competitor offered higher download speeds
2621-UDNLU,Female,35,No,No,Yes,No,0,Yes,United States,California,San Francisco,94107,17372,37.768881,-122.395521,Yes,No,No,No,No,No,No,No,No,None,Month-to-Month,No,Mailed check,20.85,11.77,72,0,0,35.31,107.31,3,No,Yes,No,0,No,None,Yes,9,3,5867,Joined,56,No,0,Not Applicable,N/A
2623-DRYAM,Female,19,Yes,No,Yes,No,0,Yes,United States,California,Jamul,91935,8759,32.695681,-116.798386,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic,One Year,Yes,Electronic check,101.75,19.88,7069.3,0,0,1391.6,8460.9,70,Yes,Yes,Yes,26,Yes,None,No,0,3,5596,Stayed,47,No,0,Not Applicable,N/A
2625-TRCZQ,Female,21,Yes,No,Yes,No,0,Yes,United States,California,Auburn,95602,18197,38.99003,-121.114408,No,Yes,No,Yes,No,No,Yes,Yes,Yes,DSL,Month-to-Month,Yes,Electronic check,49.65,0,2553.35,0,0,0,2553.35,51,Yes,No,No,42,Yes,Offer B,No,0,3,5528,Stayed,30,No,0,Not Applicable,N/A
2626-URJFX,Male,55,No,No,Yes,Yes,3,Yes,United States,California,Termo,96132,72,41.027281,-120.669427,Yes,Yes,No,No,No,No,No,No,No,DSL,Month-to-Month,Yes,Electronic check,50.9,8.58,225.6,0,0,34.32,259.92,4,Yes,Yes,Yes,57,Yes,Offer E,Yes,1,3,5691,Churned,69,Yes,1,Dissatisfaction,Network reliability
2626-VEEWG,Male,48,No,No,Yes,Yes,2,Yes,United States,California,Sun City,92587,13151,33.69887,-117.25071,Yes,No,No,No,No,No,No,No,No,None,Two Year,Yes,Credit card (automatic),19.4,5.48,1284.2,0,0,367.16,1651.36,67,No,Yes,No,0,No,None,Yes,6,5,4890,Stayed,70,No,0,Not Applicable,N/A
2632-IVXVF,Female,40,No,No,Yes,Yes,3,Yes,United States,California,Kernville,93238,1873,35.852892,-118.397782,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Two Year,No,Credit card (automatic),111.75,14.11,7511.3,0,0,959.48,8470.78,68,Yes,Yes,Yes,57,Yes,None,Yes,3,4,4967,Stayed,77,No,0,Not Applicable,N/A
2632-TACXW,Female,49,No,No,Yes,No,0,Yes,United States,California,Richmond,94801,28450,37.945288,-122.383941,Yes,No,No,No,No,No,No,No,No,None,Two Year,No,Bank transfer (automatic),23.65,8.91,1416.75,0,0,552.42,1969.17,62,No,Yes,Yes,0,No,None,Yes,4,4,4671,Stayed,21,No,0,Not Applicable,N/A
2632-UCGVD,Male,71,No,Yes,Yes,No,0,Yes,United States,California,Fairfield,94533,77683,38.287136,-122.02711,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),100.05,49.85,6871.9,0,0,3290.1,10162,66,Yes,Yes,Yes,14,Yes,None,Yes,6,2,4512,Churned,72,Yes,1,Price,Extra data charges
2634-HCZGT,Male,71,No,Yes,Yes,No,0,Yes,United States,California,San Jose,95126,27023,37.327069,-121.916819,Yes,Yes,Yes,No,No,Yes,No,No,No,Cable,One Year,Yes,Electronic check,60.05,21.67,3229.65,0,100,1148.51,4478.16,53,Yes,Yes,Yes,6,No,None,Yes,1,1,5271,Churned,77,Yes,1,Other,Moved
2636-ALXXZ,Female,68,No,Yes,No,No,0,No,United States,California,Tahoe Vista,96148,678,39.24124,-120.054765,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,69.6,45.8,69.6,0,0,45.8,115.4,1,Yes,Yes,No,10,Yes,Offer E,No,0,2,2151,Churned,74,Yes,1,Dissatisfaction,Poor expertise of online support
2636-OHFMN,Male,26,Yes,No,Yes,No,0,Yes,United States,California,Orosi,93647,9780,36.600185,-119.175655,No,Yes,No,Yes,No,No,Yes,Yes,Yes,DSL,Month-to-Month,Yes,Electronic check,48.55,0,201,0,0,0,201,4,Yes,No,No,76,Yes,None,Yes,4,2,3955,Churned,90,Yes,1,Price,Long distance charges
2636-SJDOU,Male,34,No,No,No,No,0,No,United States,California,Seal Beach,90740,24180,33.75462,-118.071128,Yes,Yes,Yes,Yes,No,No,No,No,No,Fiber Optic,One Year,Yes,Credit card (automatic),84.3,30.27,5289.05,0,0,1937.28,7226.33,64,Yes,Yes,Yes,12,Yes,None,No,0,3,5044,Stayed,53,No,0,Not Applicable,N/A
2637-FKFSY,Female,61,No,No,Yes,No,0,Yes,United States,California,Wasco,93280,22760,35.652242,-119.4464,Yes,Yes,No,No,No,No,No,No,No,DSL,Month-to-Month,Yes,Mailed check,46.1,2.66,130.15,0,0,7.98,138.13,3,Yes,Yes,No,7,Yes,None,Yes,2,4,4047,Joined,39,No,0,Not Applicable,N/A
2639-UGMAZ,Male,73,No,Yes,No,No,0,No,United States,California,Artesia,90701,16398,33.867593,-118.080637,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,DSL,One Year,Yes,Electronic check,56.45,0,3985.35,0,0,0,3985.35,71,Yes,No,No,20,Yes,Offer A,No,0,3,5372,Stayed,68,No,0,Not Applicable,N/A
2640-LYMOV,Male,59,No,No,No,No,0,No,United States,California,Anaheim,92804,81333,33.818,-117.974404,Yes,No,No,No,No,No,No,No,No,None,Month-to-Month,Yes,Mailed check,19.65,9.61,38.8,0,0,19.22,58.02,2,No,Yes,No,0,No,Offer E,No,0,4,3007,Joined,65,No,0,Not Applicable,N/A
2640-PMGFL,Male,35,No,No,No,No,0,No,United States,California,West Sacramento,95605,12756,38.592745,-121.540036,Yes,Yes,No,No,No,Yes,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,79.5,24.72,2180.55,0,0,667.44,2847.99,27,Yes,Yes,Yes,29,Yes,None,No,0,1,2518,Churned,91,Yes,1,Price,Lack of affordable download/upload speed
2642-DTVCO,Male,68,No,Yes,No,No,0,No,United States,California,Chualar,93925,1140,36.596271,-121.442274,Yes,Yes,No,No,No,No,No,Yes,No,Fiber Optic,Month-to-Month,Yes,Electronic check,85.05,12.18,746.5,0,30,109.62,886.12,9,Yes,Yes,Yes,6,No,Offer E,No,0,3,5095,Churned,74,Yes,1,Attitude,Attitude of service provider
2642-MAWLJ,Female,26,Yes,No,Yes,Yes,2,Yes,United States,California,Menlo Park,94025,39062,37.449551,-122.183762,Yes,No,No,No,No,No,No,No,No,None,Two Year,No,Bank transfer (automatic),20.25,42.51,717.95,0,0,1530.36,2248.31,36,No,Yes,No,0,No,Offer C,Yes,8,5,5272,Stayed,57,No,0,Not Applicable,N/A
2645-QTLMB,Male,22,Yes,No,No,No,0,No,United States,California,Bloomington,92316,25995,34.059722,-117.39104,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,94.25,12.05,669,0,0,84.35,753.35,7,Yes,Yes,No,69,Yes,Offer E,No,0,3,5267,Churned,91,Yes,1,Dissatisfaction,Network reliability
2649-HWLYB,Male,45,No,No,Yes,No,0,Yes,United States,California,Fresno,93727,54701,36.751489,-119.68072,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,DSL,Two Year,No,Bank transfer (automatic),76.15,21.58,4929.55,0,0,1402.7,6332.25,65,Yes,Yes,Yes,13,Yes,Offer B,Yes,2,4,6177,Stayed,46,No,0,Not Applicable,N/A
2650-GYRYL,Male,25,Yes,No,Yes,Yes,1,Yes,United States,California,Kerman,93630,14062,36.727418,-120.123526,Yes,No,No,No,No,No,No,No,No,None,One Year,Yes,Bank transfer (automatic),19.45,5.86,600.25,0,0,193.38,793.63,33,No,Yes,No,0,No,None,Yes,6,5,3470,Stayed,66,No,0,Not Applicable,N/A
2651-ZCBXV,Male,49,No,No,No,No,0,No,United States,California,Burbank,91501,18112,34.188339,-118.300942,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic,Two Year,Yes,Credit card (automatic),108,17.76,5760.65,0,0,959.04,6719.69,54,Yes,Yes,Yes,4,Yes,Offer B,No,0,3,6370,Stayed,73,No,0,Not Applicable,N/A
2654-VBVPB,Female,22,Yes,No,No,No,0,No,United States,California,Newport Beach,92663,22133,33.62251,-117.927024,Yes,No,No,No,No,No,No,No,No,None,Month-to-Month,No,Bank transfer (automatic),19.9,11.83,19.9,0,0,11.83,31.73,1,No,Yes,No,0,No,None,No,0,5,2010,Joined,49,No,0,Not Applicable,N/A
2656-FMOKZ,Female,70,No,Yes,No,Yes,2,No,United States,California,Pasadena,91106,23742,34.139402,-118.128658,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Mailed check,74.45,44.07,1145.7,0,0,661.05,1806.75,15,Yes,Yes,Yes,19,Yes,Offer D,No,0,2,5717,Churned,91,Yes,1,Dissatisfaction,Limited range of services
2656-TABEH,Male,57,No,No,Yes,No,0,Yes,United States,California,Temecula,92591,25655,33.540604,-117.10909,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,100.2,28.22,420.2,0,0,112.88,533.08,4,Yes,Yes,Yes,10,Yes,None,Yes,1,2,2650,Churned,82,Yes,1,Dissatisfaction,Service dissatisfaction
2657-ALMWY,Female,65,No,Yes,Yes,No,0,Yes,United States,California,Simi Valley,93065,64802,34.269449,-118.768471,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Fiber Optic,Month-to-Month,No,Electronic check,84.95,18.26,2169.75,0,0,474.76,2644.51,26,Yes,Yes,No,3,Yes,Offer C,Yes,1,3,4316,Churned,75,Yes,1,Price,Price too high
2657-VPXTA,Female,45,No,No,Yes,Yes,3,Yes,United States,California,Anza,92539,3745,33.527605,-116.666551,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,88.85,32.76,929.45,0,0,327.6,1257.05,10,Yes,Yes,No,51,Yes,None,Yes,8,4,4531,Stayed,54,No,0,Not Applicable,N/A
2659-VXMWZ,Male,58,No,No,Yes,No,0,Yes,United States,California,Newport Coast,92657,5597,33.603282,-117.821841,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic,One Year,Yes,Electronic check,111.3,29.24,7482.1,0,0,1959.08,9441.18,67,Yes,Yes,Yes,21,Yes,Offer A,No,0,3,4146,Churned,85,Yes,1,Attitude,Attitude of support person
2660-EMUBI,Male,71,No,Yes,No,No,0,No,United States,California,Escondido,92027,48690,33.141265,-116.967221,Yes,Yes,No,No,No,No,Yes,Yes,No,Fiber Optic,Month-to-Month,Yes,Electronic check,95.35,41.37,898.35,0,0,413.7,1312.05,10,Yes,Yes,Yes,14,Yes,Offer D,No,0,1,5353,Churned,75,Yes,1,Competitor,Competitor made better offer
2661-GKBTK,Male,39,No,No,Yes,Yes,3,Yes,United States,California,Eureka,95503,23570,40.737431,-124.108897,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,DSL,Two Year,No,Bank transfer (automatic),76.95,27.2,4543.95,0,0,1632,6175.95,60,Yes,Yes,No,21,Yes,None,Yes,7,4,5053,Stayed,52,No,0,Not Applicable,N/A
2662-NNTDK,Male,50,No,No,No,No,0,No,United States,California,Coleville,96107,1332,38.42528,-119.475741,Yes,No,No,No,No,No,No,No,No,None,One Year,No,Credit card (automatic),24.8,45.87,1600.95,0,0,2981.55,4582.5,65,No,Yes,Yes,0,No,Offer B,No,0,4,5826,Stayed,76,No,0,Not Applicable,N/A
2664-XJZNO,Male,43,No,No,Yes,Yes,3,Yes,United States,California,Oroville,95965,17782,39.624561,-121.552866,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Two Year,Yes,Credit card (automatic),104.9,6.95,7559.55,0,0,500.4,8059.95,72,Yes,Yes,No,57,Yes,Offer A,Yes,5,4,5169,Stayed,35,No,0,Not Applicable,N/A
2665-NPTGL,Female,79,No,Yes,Yes,No,0,Yes,United States,California,Sheep Ranch,95251,460,38.244806,-120.417301,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Fiber Optic,Two Year,Yes,Bank transfer (automatic),98.1,18.66,2510.7,44.17,0,485.16,2951.69,26,Yes,Yes,Yes,11,Yes,Offer C,Yes,8,4,3114,Stayed,38,No,0,Not Applicable,N/A
2667-WYLWJ,Female,44,No,No,Yes,No,0,Yes,United States,California,Dunnigan,95937,19,38.931425,-121.946081,Yes,No,No,No,No,No,No,No,No,None,One Year,Yes,Mailed check,19.75,46.13,145,0,0,369.04,514.04,8,No,Yes,No,0,No,Offer E,Yes,1,3,2247,Churned,89,Yes,1,Price,Long distance charges
2668-TZSPS,Male,32,No,No,No,No,0,No,United States,California,Santa Rosa,95403,40270,38.488431,-122.752839,Yes,No,No,No,No,No,No,No,No,None,Month-to-Month,No,Mailed check,20.45,39.61,20.45,0,0,39.61,60.06,1,No,Yes,No,0,No,None,No,0,5,2664,Joined,51,No,0,Not Applicable,N/A
2669-OIDSD,Female,58,No,No,Yes,No,0,Yes,United States,California,Long Beach,90810,35656,33.819814,-118.222416,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),100.05,1.02,4834,37.45,0,48.96,4845.51,48,Yes,Yes,No,2,Yes,Offer B,Yes,3,5,3468,Stayed,34,No,0,Not Applicable,N/A
2669-QVCRG,Female,32,No,No,No,No,0,No,United States,California,Forest Ranch,95942,1351,40.077028,-121.494168,Yes,Yes,Yes,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),81.3,7.83,3190.65,0,0,321.03,3511.68,41,Yes,Yes,Yes,19,Yes,None,No,0,4,2299,Stayed,62,No,0,Not Applicable,N/A
2672-DZUOY,Male,46,No,No,No,No,0,No,United States,California,Buttonwillow,93206,2078,35.451402,-119.488413,No,Yes,No,No,No,No,No,No,No,DSL,Month-to-Month,Yes,Electronic check,25.15,0,25.15,0,0,0,25.15,1,Yes,No,No,5,Yes,Offer E,No,0,1,5386,Churned,91,Yes,1,Competitor,Competitor had better devices
2672-HUYVI,Female,53,No,No,No,No,0,No,United States,California,Newman,95360,8504,37.343846,-121.039391,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,91.1,11.81,455.3,0,0,70.86,526.16,6,Yes,Yes,No,24,Yes,None,No,0,2,2266,Churned,68,Yes,1,Price,Long distance charges
